id,title,name_companies,revenue
264525,La dictadura perfecta,Capricci Films,0
268100,Casa Grande,Eddie Saeta S.A.,0
222936,Aloha,Yan Film Group,26250020
39309,Wonderwall,Dream Rock,0
132551,Cannibal Vegetarian,EGM Productions,0
34449,The Battle of Neretva,Cinequest Films,0
169683,See You Tomorrow,GFT Action Films Inc.,0
231176,Sole a catinelle,Lucky UKFS,0
321160,With This Ring,Frame Werk Produktion GmbH & Co. KG,0
215646,The Special Need,Dark Horse Indie,0
95565,The Muthers,DreamWorks Home Entertainment,0
84196,A Fierce Green Fire,Shadow Entertainment,0
158589,Six Acts,East Wing Holdings,0
244783,Song One,SAJ,32251
47246,Ladies & Gentlemen,4L,0
159967,The Nun,Gekko Film Corp.,0
20333,The Last Outlaw,Ministère de la Culture Italien,0
117452,Tony 10,Ashutosh Gowariker Productions,0
21535,Orps: The Movie,SHRINK Media Inc.,0
199374,My Sister's Kids in Africa,Basra Entertainment,0
262311,Cherry Tobacco,Schramm Film Koerner & Weber,0
76101,Freerunner,Radiotelevisão Portuguesa (RTP),0
53780,The Amazing Mr Blunden,Anglo International Films,0
37307,Conagher,Defilm,0
202198,It's a Dog's Life,Marko Röhr Productions,0
298664,Magician: The Astonishing Life and Work of Orson Welles,G.M.F. Productions,0
31984,Satellite in the Sky,Lemming Film,0
14755,The Deadly Affair,Kodak,0
86412,The Fantastic Flying Books of Mr Morris Lessmore,Tax Shelter ING Invest de Tax Shelter Productions,0
33744,The Impossible Years,Ma.Ja.De Filmproduktion,0
127564,The Last Hunt,CFWB,0
25939,Passenger,Cineworx,0
78992,The Passenger,Farbfilm-Verleih,0
26357,To Trap a Spy,Flanders Audiovisual Fund (VAF),0
29467,Tomorrow Is Another Day,Imagine Film,0
124026,The Fiend of Dope Island,NFF,0
300168,Dragon Blade,Nationale Loterij van België,121545703
132316,Jab Tak Hai Jaan,Rotterdam Film Festival,0
74458,Mere Brother Ki Dulhan,Société des Auteurs et Compositeurs Dramatiques (SACD),18050000
40777,I Hate Luv Storys,VRT / Canvas,0
328483,London Road,i2i Media Programme,0
82576,Erotikon,Casa de Filme Trei,0
321109,Bitter Lake,VAE Productions,0
173541,How to Save a Marriage and Ruin Your Life,Futurikon,0
16247,Festival,Belgacom TV,0
109463,The Colour Out of Space,Panache Productions,0
116439,Foxtrot,"Fonds d'Action de la Sacem, Le",0
53210,Duck Amuck,512K Entertainment,0
286521,5 Flights Up,Baca Productions,1020921
289716,The World Made Straight,Rainmark Films,0
250556,Trevor Noah: African American,Paramount Famous Productions,0
141884,A BIG Love Story,Pure Pictures Entertainment,0
206197,The Sisterhood of Night,RealReel,0
122525,Fair of the Dove,Cinéas,0
222517,Snow White and 7 Wise Men,j.j. films,0
171769,Leonie,Tri Pictures,0
273745,A Year in Burgundy,Sorolla Films,0
40657,All My Friends Are Funeral Singers,Les Editions Albert René,0
81021,Spork,Bidangil Pictures,0
219572,Police Story 2013,Fine Cut,81170000
40090,Dirt! The Movie,Hanhwa Venture Capital,0
15956,Just Like Home,Silk Road,0
5302,Without You I'm Nothing,Central Productions,1218730
107052,Cafè Express,Mostpoint,0
108535,Roma bene,Polski Instytut Sztuki Filmowej (współfinansowanie),0
103216,I picari,Studio filmowe Oko (koprodukcja),0
90659,The American Ruling Class,Forum Ljubljana,0
68816,Will Our Heroes Be Able to Find Their Friend Who Has Mysteriously Disappeared in Africa?,Delirium,0
193641,Adultery Italian Style,Videocraft International,0
60063,The Topp Twins: Untouchable Girls,Sneak Preview Entertainment,0
75442,Eames: The Architect & The Painter,Aver Media,0
35995,Herbie Hancock: Possibilities,North West Vision,0
221527,The Girl from Parma,Etch Media,0
99916,I Motorizzati,Artifact Films,0
195413,L'Impiegato,Michael Mailer Films,0
62036,Fiasco in Milan,Remarkable Films,0
105778,Edie & Thea: A Very Long Engagement,Nu Image Bulgaria,0
277597,Mercenaries,La Société des Films Sirius,0
25506,Slightly Scarlet,Film Tank,0
60363,Letter to Brezhnev,Forastero,0
122268,Entertaining Mr. Sloane,Diroriro,0
48885,The Gruesome Twosome,Filmstudio Bucuresti,0
42497,Pink Narcissus,Castel Film Studio,0
168219,The Men Who Built America,Insight Productions,0
45133,Sebbe,Manga,0
250653,E-Team,Italia Film,0
86210,Jailbait Babysitter,SF Norge A/S,0
16530,Pocket Ninjas,Tju-Bang Film,0
316310,The Sky Above Us,Dante's Inferno Animation,0
216037,Prime Suspect 5: Errors of Judgement,Ed Adlum and Mike Findlay Productions,0
30762,3: The Dale Earnhardt Story,CBS Films,0
103014,'Twas the Night,Niama Film,0
33871,"Merry Christmas, Drake and Josh",Ganesh Pictures,0
64265,The Paper Brigade,B.P. Schulberg Productions,0
34766,Zenon: Girl of the 21st Century,Harvey Mason Media,0
70772,Don't Look Under the Bed,Sixth Way Productions,0
46004,The Luck of the Irish,The Claw,0
124097,Eddie's Million Dollar Cook Off,Anacol Productions Inc.,0
61717,Wendy Wu: Homecoming Warrior,Billios,0
92943,The Curse of Inferno,Film Production Consultants,0
82113,A Day in Court,Igeldo Zine Produkzioak,0
43294,An American in Rome,Euskal Média S.A.,0
11048,The Knock Out Cop,Framestore,0
11053,Flatfoot in Hong Kong,Triangle Films,0
128121,The Last White Knight,Janel Productions,0
80177,Mercenaries,Anne of Green Gables Productions,0
60142,"Master, a Building in Copacabana",Meir Teper,0
14565,Love Lies Bleeding,All For A Films,0
222951,B.A. Pass,MPI Media Group,0
337876,Gabbar Is Back,Time Movies,41000000
11218,Rhythm is it!,Veit Helmer-Filmproduktion,0
28851,Video Violence,Film und Fernseh Fonds Bayern,0
245842,The King's Daughter,Yeni Sinemacilar,0
212934,Behind the Camera: The Unauthorized Story of 'Mork & Mindy',Cobra Film Department,0
44511,Noodle,Rice Films,0
120664,Civilization,Sikelia Productions,0
345896,The American Film Institute Salute to Frank Capra,Adlabs Films Ltd.,0
108677,Frank Capra's American Dream,Metro-Goldwyn-Mayer Pictures,0
64305,Dreadnaught,IM Global,0
30780,Cabin By The Lake,Bombshell Pictures,0
19951,1920,Wayfare Entertainment,0
31983,Darna Zaroori Hai,Little Wave Productions,0
74481,Darna Mana Hai,Start Motion Pictures,0
30974,High Lane,Hardy Pictures,0
25329,The Echo,West Bay One,0
79464,Rockstar,Cinepro Pictures,19660000
78233,The Policeman,Studios Africa,0
168501,Raising Waylon,Clerkenwell Films,0
163406,Tipping Point,TCF Vancouver Productions,0
83388,American Translation,Procinex,0
1838,We Shall Overcome,Topsail Entertainment,0
92657,Lick the Star,Trailer Park Productions,0
32742,Nirvana: Live! Tonight! Sold Out!!,Runteam Ltd.,0
58545,The Most Wonderful Evening of My Life,Gébéka Films,0
56366,Drama of Jealousy,Cartoon Saloon,0
220153,Iliza Shlesinger: War Paint,Candleridge Entertainment,0
279977,The Mirror,Spy Next Door,0
109001,Shiva,Silverstar Ltd.,0
33460,Sehar,Mod Producciones,0
293238,Labyrinth,Galaxy Pictures Limited,0
53774,The Sinking of the Laconia,Reliance Entertainment,0
49106,The Dawns Here Are Quiet,JCE Movies,0
41902,Baadshah,Rockaway the Movie,0
160265,Koyla,Off Hollywood Pictures,0
75744,Saheb Biwi Aur Gangster,Renegade Pictures,0
69785,Shaitan,Artists Independent Productions,0
41378,Five Element Ninjas,Eye Steel Film,0
64257,Born Invincible,Twentieth Century Fox,0
141131,The Magnificent Ruffians,Blumhouse,0
54503,The Mystery of Chess Boxing,Impéria,0
31248,Ram Gopal Varma Ki Aag,Bord Scannan na hEireann / Irish Film Board,0
255528,Blank: A Vinylmation Love Story,Castle Films,0
18881,Kite,Notro Films,0
113190,Beyond Gay: The Politics of Pride,Wingman Productions,0
217341,Rewind,Tunnel Post,0
53220,Rabbit Fire,Carr Miller Entertainment,0
289159,The Invisible Front,Chloe Productions,0
305594,Elizabeth Ekadashi,TPW Films,0
247645,Queen,Wiseau-Films,0
49375,Rough Cut,Foxstar,16656125
40793,The Nickel Ride,Roth Films,0
63887,The Great Impostor,La Parti Production,0
172457,Afterparty,Made in Productions,0
227690,"A la legión le gustan las mujeres... y a las mujeres, les gusta la legión",Beast Productions,0
264085,Bhoothnath Returns,Gebeka Films,0
139075,Dance Me to My Song,Les Films du GrognonRTBF,0
27637,Horst Schlämmer - Isch kandidiere!,Les films du grognon,0
314327,The Royal Tailor,RTBF,0
51501,Stripper Academy,Passenger,0
14619,Bottoms Up,Twilight Production & Entertainment,0
36896,Killer Tomatoes Eat France!,Omni Films,0
9935,Hallettsville,Prescience Media,0
60541,Ramrod,Inosan,0
10578,Dracula II: Ascension,Das Kleine Fernsehspiel (ZDF),0
27847,Universal Soldier III: Unfinished Business,Twenty Twenty Vision Filmproduktion GmbH,0
15338,Ace Ventura Jr: Pet Detective,W9,0
15262,Boogeyman 3,Russflix,0
25701,Ryan and Sean's Not So Excellent Adventure,PFI Studios,0
153750,The Complex,Trees Pictures,0
40069,Premonition,Passworld,0
104108,The Craving,Viktorija Film,0
16116,American High School,Talking Wolf Productions,0
128862,The Bogus Witch Project,Glasgow Youth Theatre,0
21509,The Cook,Minor Miracle Film Cooperative,0
17922,Golgo 13: The Professional,Thunder Road Productions,0
61594,The Grand Duel,Fuqua Films,0
42444,Christmas Vacation '91,Mosaic,0
56341,The Scopone Game,Mothcatcher Films,0
81831,The Boom,Now Films,0
48955,Everybody Go Home,Wiseman Film Productions,0
56435,The Sign of Venus,JR Canada Productions,0
40146,Night of the Demon,Hassen Brahiti / Studio Canal,0
80647,Chanbara Striptease,A Bigger Boat,0
92496,Ninja Academy,"Copercines, Cooperativa Cinematográfica",0
120802,Noobz,Devon Film,0
100057,American Animal,MLR,0
75623,The Howling: Reborn,Laurie International,0
44661,Storm,MT2 Services,0
14913,Boogeyman 2,Fox Network,0
79854,18 Meals,Devonshire Productions,0
131689,The Wicked,New Romero,0
167960,Sanitarium,Sudden Storm Productions,0
260211,Achmed Saves America,Blank of the Dead Productions,0
249021,Android Cop,Filmo,0
41862,Freshman Orientation,Hartbreak Films,0
35215,Smart House,Funny Business Productions,0
37211,Scooby-Doo! and the Reluctant Werewolf,APT Films,0
19323,Superman: Brainiac Attacks,Pointe Studios,0
325780,Sottozero,Madhouse Entertainment,0
281783,Satyricon,Next Generation TV & Film,0
60038,Il tassinaro,P&T Productions,0
75101,Red Victoria,Langley Films,0
37668,Mega Man,Leaves Productions,0
33274,Street Fighter: Round One - FIGHT!,Gato Negro Films,0
331446,Sharknado 3: Oh Hell No!,Aria Productions,0
297291,The Scorpion King: Quest for Power,Roast Beef Productions,0
302960,Scooby-Doo! Moon Monster Madness,Roastbeef Productions,0
20410,Scooby-Doo and the Alien Invaders,Dorian Films,0
16390,Scooby-Doo! and the Samurai Sword,Spitfire Pictures,0
30074,Scooby-Doo! And the Legend of the Vampire,Addicted Productions,0
24615,Aloha Scooby-Doo!,Action International Pictures,0
24787,Scooby-Doo Meets the Boo Brothers,Sydney Box Productions,0
67900,Scooby-Doo! Legend of the Phantosaur,Ingram,0
36972,Scooby-Doo Goes Hollywood,Diadem Films,0
151535,Scooby-Doo! Mask of the Blue Falcon,Zodiac Productions,0
81900,Scooby-Doo! Music of the Vampire,Club des Produceteurs,0
210769,Scooby-Doo! Adventures: The Mystery Map,Lunaris Film,0
101514,Quints,Dor Film-West Produktionsgesellschaft,0
43960,Drake And Josh Go Hollywood,Triluna Film AG,0
92853,I Am Afraid,International Cinemedia Center,0
117890,Confessions of a Police Captain,United Welco,0
64465,"The Case Is Closed, Forget It",Duddy Kravitz Syndicate,0
21578,Bill Maher: I'm Swiss,Teuvo Tulio,0
47166,Ferdinand the Bull,Case 39 Productions,0
14542,Jeff Dunham: Arguing with Myself,France Télévision,0
29144,John Oliver: Terrifying Times,Conseil Régional du Calvados,0
261414,Larry David: Curb Your Enthusiasm,Ministère du Développement Durable et de la Mer,0
74510,Kevin Hart: Laugh at My Pain,JMH-TSR,0
23289,Love at First Hiccough,HH Sheikha Salama bint Hamdan Al Nahyan,0
46343,Oktapodi,Conseil Général des Côtes d'Armor,0
53211,One Froggy Evening,Conseil Général du Morbihan,0
23377,Pablo Francisco: Bits and Pieces,Région Basse-Normandie,0
26809,Prep & Landing,Sri & Company,0
74722,Sexaholix... A Love Story,Lea Film,0
8557,True North,Filmfactory,0
222388,One Kine Day,Bulgarian National Television,0
332980,Little Big Master,Bulgarian National Film Center,0
300685,Jeff Dunham: All Over the Map,Miramar Film,0
75190,Jeff Dunham: Controlled Chaos,Barunson Film Division,0
194104,Stop the Pounding Heart,Mad Hatter Entertainment,0
5086,Ator IV: The Hobgoblin,Turner Entertainment Co.,0
51531,Grandma Got Run Over by a Reindeer,Dreamlab,0
92398,Cassadaga,Eagle Pictures,0
16237,Teen Titans: Trouble in Tokyo,FlipZide Pictures,0
85860,The FP,Cut Glass Productions LLC,0
14813,Mickey's Christmas Carol,Charles M. Schulz Creative Associates,21000000
82395,My Pet Monster,United Media Productions,0
231082,Gingerdead Man vs. Evil Bong,Unisol 3 Distribution,0
87533,Bulletproof,Cinétévé,807947
321697,Steve Jobs,Igeldo Komunikazioa S.L.,34441873
208305,Cyanide,I Hate Vday Productions,0
246422,Fracture,ICB Entertainment Finance,0
182873,Green Street Hooligans: Underground,My Bench Productions,0
296099,Vacation,Cesáreo González Producciones Cinematográficas,104384188
122126,The Concubine,Ibéria Films,0
227679,Pokémon the Movie: Genesect and the Legend Awakened,Orange Cinéma Séries,50000000
25961,Pokémon: The Rise of Darkrai,Warner Bros. Entertainment France,42238454
228358,The Pact II,Crystal Film Productions,0
341984,Back to the Jurassic,New Artists Alliance,0
263913,Balls Out,Darius Films,0
299221,Phantom Halo,Insight Film Releasing,0
254024,The Face of an Angel,Zipline Entertainment,0
254905,Manglehorn,Spark Media,143101
239568,Search Party,Magic Light Pictures,0
282248,The Living,Talkback Thames,0
261103,Maya the Bee Movie,Screen East Content Investment Fund,0
336167,Private Number,United Motion Pictures,0
332976,Absolution,Big Fish Films,0
165790,Cinema of Vengeance,Pathé!,0
58525,Parole sante,Baroda,0
268508,The Mummy Resurrected,Film Kraft,0
43371,Bedtime for Bonzo,Toon City,0
84056,Un'estate al mare,Atlas International Film,0
214146,UncuT: Member Only,Aquila Film Enterprises,0
57967,Sweet Dreams,HIFI Stereo 70 Kg,0
13748,A Ticket to Space,Harbor Light Entertainment,2
262436,Champs,Lleju Productions,0
296456,Christian Mingle,Fatorville Films,0
334742,Fractured,World Premiere Entertainment,0
291865,From the Dark,Tule River Films,0
101724,Nailbiter,Animus Films,0
276488,Let Us Prey,Oktober oy,0
319924,Russell Madness,Películas Pendleton,0
309887,Bad Asses on the Bayou,Poisson Rouge Pictures,0
319986,Grace,Agora Entertainment,0
285649,L'erba proibita,Keystone Film Company,0
188684,Punishment Room,League of Noble Peers,0
38918,Kiss me Kismet,I Film Dell'Orso,0
217412,Da geht noch was!,Internazionale Nembo Distribuzione Importazione Esportazione Film (INDIEF),0
30341,Villain,Submarine,0
209112,Batman v Superman: Dawn of Justice,Strada Film,873260194
313646,Mumbai Pune Mumbai,Sundance / NHK International Filmmakers Award,0
208756,Pune 52,"Sundance Institute, The",0
192573,Zapatlela,Cofimage 17,0
158503,Natarang,Uni Etoile 3,0
334449,The Village Had No Walls,Acht Frankfurt,0
315417,Paradh,Briarcliff Films,0
109515,Me Shivajiraje Bhosale Boltoy,NEP,0
249677,Time Pass,SEE Cinema Network,0
263314,Taryanche Bait,Sofica Soficinéma 2,0
275657,All This Mayhem,ARS Film Production,0
201277,The Last Match,UAA Films,0
49398,Quarter to Two Before Jesus Christ,Western Film Productions,0
300600,RISE,Collective Digital Studios,0
332177,Vendetta,Charlie Banks,0
297633,Bordering on Bad Behavior,White Rock Lake Productions,0
283686,Out of the Dark,kahuuna films,0
16261,Repli-Kate,Walt Disney Studios Motion Pictures,0
179340,Goddess,Red Shoes / Some Shoes,0
92424,The Art of Love,Stone Circle Pictures,0
31003,Modern Vampires,Box TV,0
73933,Monster Brawl,BBC Natural History Unit,0
77171,More Brains! A Return to the Living Dead,CTV-Media Studio Corporation,0
4645,Ödipussi,La Belle Allee Productions,0
287793,Cam2Cam,One Eye Production,0
21896,Yes Nurse! No Nurse!,Savalas Audio Post-Production,0
65683,Dil,Cabal Film,0
161825,Best Friends,Color Force,0
221981,The Wrong Girl,Dayday Films,0
18016,A Sister's Secret,Bronson Avenue,0
159763,A Nanny's Revenge,Paramount Pictures Digital Entertainment,0
103635,The Perfect Nanny,Mountain Dew Green Label Studios,0
288668,Tainted Blood,Milchan / Van Eyssen,0
239513,The Perfect Wife,R.V.P. Productions,0
224251,Hunger Point,A Don Boyd Production,0
70104,A Killer Among Friends,Tax Credit Finance,0
143966,Perfect Child,Threshold Animation Studios,0
157075,A Job to Kill For,Domain Entertainment Michigan,0
17241,The Tenth Circle,Boo Productions,0
118406,Naruto Shippuden the Movie: Road to Ninja,Horsefly Productions,17322136
110204,The Killing Game,Stellar Megamedia,0
78403,Born Bad,Jiangsu Broadcasting System,0
81470,The Guy From Harlem,Chuan Production Film Studio,0
38364,The Square Peg,Effigy Films,0
128979,Treasure Island,Ankatt Produktion,0
130267,Seal Team Six: The Raid on Osama Bin Laden,Galuk Premium,0
58075,My Zinc Bed,First Line Entertainment,0
42966,Once Upon a Time in Mumbaai,Eclectic Pictures,0
21181,Lucky Miles,TMA Productions,0
104431,Kept and Dreamless,Magic Hour Films ApS,0
250376,Beside Still Waters,Intercontinental,0
37413,Down Three Dark Streets,Heat GBR,0
36329,Paju,Six Entertainment,0
86777,China Gate,Paranoid Pictures,0
152266,Submarine Command,Five Sisters Productions,0
301368,Spilt Milk,"Indefatigable, Inc.",0
73098,Los Enchiladas!,The Corman Company,0
209248,Gräfin Mariza,Czech Anglo Productions,0
44647,Rock Slyde,Wandering Star Pictures,0
285024,Heaven Knows What,Paralite Productions Ltd.,0
29109,Blue Seduction,Torus,0
24686,Love and the City,Arsam International,9112193
277237,Hyena,Ariel Films,0
41945,The Rainbow,Warner Brothers-First National Productions,0
179641,Chloé,Bronson Club Oy,0
37613,Basil,Immortal Thoughts,0
72183,The Keeper,Three Good Men,0
195912,Success Is the Best Revenge,Yodi Movie Craftsman,0
72972,Tom and Jerry & The Wizard of Oz,Lola Films,0
159389,TalhotBlond,Once Bitten Films,0
19598,Leaving Barstow,Matheus S.r.l.,0
100061,Son of a Lion,Albatros C.P.C.,0
110122,Astronaut: The Last Push,BermanBraun,0
115290,Blue Lagoon: The Awakening,Film 44,0
96995,A Change of Heart,Tall Ships Productions,0
82626,16-love,Look Ma! No Hands,0
16355,Sonic The Hedgehog: The Movie,Atlantis Pictures,0
49701,Le coup du berger,Ascot Elite Entertainment Group,0
45948,A Story of Water,Egli Film,0
143344,El truco del manco,Teleclub AG,404075
49711,The Laboratory of Fear,Centauri Media,0
60087,Black Heat,Drafthouse Films,0
29419,Carnival Magic,Wild Bunch Distribution,0
81937,Dynamite Brothers,Kurîmu remon Seisaku Iinkai,0
5742,"Cherry, Harry & Raquel!",Canonigo Films,0
5747,Common Law Cabin,Big Finish Media,0
5744,Fanny Hill,Lightning Strikes Entertainment,0
5648,The Immoral Mr. Teas,Zaccheus Film Group,0
126692,Prelude: Dog Star Man,Gunless Productions,0
207454,Mystery Woman,Furry Vengeance Productions,0
26599,Duel of Hearts,Fridthjof Film,0
346490,Babai,Bee Holder Productions,0
289891,Jackie & Ryan,Royal Oak Films,0
72808,The Flesh,Cine Mosaic,0
67378,The Conjugal Bed,Parafrance Films,0
93907,Los Chicos,Little Fugitive Production Company,0
85956,The New Year,Avton Films,0
172824,Loves Her Gun,Killarney Film Studios,0
101176,The Butterfly Room,Fidelity Pictures Corporation,1081
33429,Helen,Rosa Filmes,0
41771,Tale of a Vampire,Atlantik Film,0
57709,Battle of the Brave,Adam Productions,0
151923,Gross Misconduct,July August Productions,0
77625,Moving Target,Microsoft,0
270221,Neverlake,Studio Kajino Company,0
66590,Callie & Son,KSM Film,0
120457,Drifters,Event Film Distribution,0
303857,Dragon Ball Z: Resurrection 'F',Essential Entertainment,61768190
113525,Embryo,Gervais/Merchant,0
82191,Flight of the Doves,Livin' Man Productions,0
131830,"Rag. Arturo De Fanti, bancario precario",Incentive Filmed Entertainment,0
37501,Vieni avanti cretino,Chrysler Corporation,0
156140,To My Dear Mother on Her Birthday,Shade Pictures,0
87194,Señor Droopy,Motel Movies,0
316002,Accidental Love,Cottage Industries,0
41419,Mammoth,Aversano Films,0
316654,Bombay Velvet,Harlin/Selin Productions Oy,1500000
112672,Ambush at Cimarron Pass,Great Western Productions,0
259075,Cave of the Sharks,Jeff Franklin Productions,0
197626,Casualties,Mars Film,0
126841,Jack Brown: Genius,Coral Films,0
297621,There's Always Woodstock,Orion Filmproduktion,0
167153,Maladies,Produzioni Cinematografiche Massaccesi (PCM) International,0
80327,I Am I,Studio 37,0
204607,Muirhouse,Versus Entertainment,0
61542,Funkytown,Dark Trick Films,0
102931,Silent Witness,LifeLike Pictures,0
73353,Man in the Mirror: The Michael Jackson Story,Barna-Alper Productions,0
20227,Michael Jackson Dangerous Tour - Bucharest - 1992,Halifax Film Company,0
17022,Michael Jackson: Number Ones,Head Gear Films,0
101752,Tsumugi,Seville Productions,0
293625,The Ritual,Feelin' Guilty,0
172785,Expecting,Se-ma-for Studios,0
38246,Servants of Twilight,Storm Studio,0
44952,Last Day of Summer,Archangel,0
63971,Deserter,TV UNAM,0
163583,River's End,Edko Management and Consulting,0
82634,Pinprick,Delacheroy Films,0
83785,Her Fatal Flaw,Yalta-Film,0
133738,186 Dollars to Freedom,Most Films,0
41950,Call Me,Lamplight Films,0
212752,Cinemanovels,KBS Films,0
169644,Stalled,Shut Up and Sing LLC,0
87884,The Teacher,Shochiku Kinema (Kamata),0
188758,Nothing Bad Can Happen,B.R. Films,0
333594,Echoes Of War,Woodshed Entertainment,0
154980,East Wind,ChubbCo Film,0
156084,The Town That Was,Kimmel International,0
88658,Cold Feet,Mr. Brown Entertainment Filmproduction GmbH (Potsdam),0
308077,Nasty Baby,SevenPictures,0
139504,The Commander and the Stork,C.E.R.,0
133788,Il rosso e il blu,Pégase Films,0
23509,Italians,Mitosfilm,0
73869,The Last Man on Earth,Three T Productions,0
46128,La bella società,Golden Eagle,0
56844,The White Space,Graal,0
58453,Niente paura,Generalitat de Catalunya - Institut Català de les Indústries Culturals (ICIC),0
60650,Tous les soleils,Hellenic Culture Organization,0
145872,Scattered Cloud,Le Spot,0
56400,A Matter of Heart,Max Productions,0
58531,Saimir's decision,Motion Picture Public Foundation of Hungary,0
49850,A Quiet Life,Applehead Pictures,1700000
141810,Gli equilibristi,Scarlett Production,0
162282,A Perfect Family,Magnum,0
58013,The Santa Claus Gang,Central Partnership,0
158182,There Will Come a Day,Majid Majidi Film Production,0
184681,Tutto parla di te,Hazeldine Films,0
270479,Ammutta muddica al cinema,Bedlam Productions,0
178915,Welcome Mr. President!,Wakamatsu Production,9500000
169069,Studio illegale,Ministry of Culture Lithuania,0
58204,Love & Slaps,How To Be Films,0
191820,The Devil's Violinist,Emiliano Piedra P.C.,11294
24243,As Melhores Coisas do Mundo,Orion Films,0
56853,We Believed,David Susskind Productions,0
228290,Una piccola impresa meridionale,Jonathan Productions,0
287935,Midnight Sun,Tempus,0
56994,The Second Wedding Night,Stephen J. Cannell Productions,0
56974,Black and White,Phoenix Film Partners,0
53957,La matassa,National Theatre of Great Britain Production,0
89847,Modus Operandi,Winter's Bone Productions,0
38162,Top of the World,Sponge Ent.,0
299245,The Gallows,StudioUrania,42664410
78339,Memory Lane,Programme MEDIA de la Communauté Européenne,0
239417,The Wedding Chest,Région Wallone,0
295368,Elon Gold: Chosen and Taken,Casa Kafka Pictures,0
64943,Giordano Bruno,Banque Populaire Images 8,0
240566,Tokyo Tribe,Pôle Image de Liège,0
53851,The Baroness and the Butler,Apulia Film Commission,0
17048,Young Dragons: Kung Fu Kids,Regione Puglia,0
224908,Embrace of the Vampire,Cinémage 2,0
63438,Treasure of Matecumbe,Uni Étoile 5,0
326139,Eadweard,Alexandra Films,0
19560,Taken in Broad Daylight,Bristol Films,0
43200,Basilicata coast to coast,Svenska Biografteatern AB,0
176867,Heart of the North,SWR,0
115260,Uptown,Pitchblack Pictures Inc.,0
286657,Crawl or Die,Amok Productions,0
279144,"The Death of ""Superman Lives"": What Happened?",Cineuropa 92,0
85643,In Heaven There Is No Beer?,Nova Films,0
119801,Made In Paris,Pathé Frères,0
290672,Detour,Apple Creek Productions,0
250622,National Lampoon Presents: Endless Bummer,Cold Fusion Media Group,0
2166,The Revengers' Comedies,Artists / Media Cooperation,0
198521,Sweet Revenge,Breakout Pictures,0
107352,Sweet Revenge,RedGuitar,0
133469,The Dream Team,Gloria Productions,0
29466,The Magician,Michael Nolin,0
41002,El Mago,Sands Films,0
13296,Hokkabaz,Clear Entertainment,0
95862,The Phantom of Paris,Imagine Television,0
181850,The Pirates of Penzance,Teakwood Lane Productions,0
73203,The Sorcerers,Real Time Productions,0
47410,Trapped,Frank Perry Films Inc.,0
79526,Duska,Myriapod Productions,0
207699,Punk Vacation,Smartest Man Productions,0
31954,Sub Zero,Studio Hamburg International Production (SHIP),0
131116,Saviour Square,Stephen Alexander Productions,0
315575,My Golden Days,Forum Sarajevo,269144
182560,Dark Places,Eden Productions Inc.,208588
54731,"Run, Ricky Run",Medienboard Berlin-Brandenburg GmbH,0
54694,Pony Excess,Balaka Movies,0
163814,Nearlyweds,Team Cherokee Productions,0
336804,Mustang,Antibody Films,250000
77248,Genius Party Beyond,AJYM-Films,0
348892,Bajrangi Bhaijaan,Michael Curtiz Productions,98000000
267557,Un fidanzato per mia moglie,Fox Television Studios,0
329134,Massu Engira Maasilamani,Prometheus Entertainment,0
143754,Taste of Killing,Sidetrack Films,0
117618,The Guest House,Natixis Coficiné,0
66925,Stripperland,PJB Picture Company,0
36529,Metamorphosis,2077883 Ontario,0
44192,Timebomb,Wolf Films,0
40460,A Crack in the Floor,Strange Pictures,0
119540,Toy Soldiers,Discovery Channel,0
128152,Dracula's Widow,Illumination Entertainment,0
199565,The Movie Out Here,Fact Not Fiction Films,0
123224,Felipe Esparza: They're Not Gonna Laugh At You,Wide Eye Films,0
22177,Autumn,Albemarle Films,0
273651,America's Most Haunted,Evil Number 30 Productions,0
71548,The Dead and the Damned,Wildcat Hollow,0
58250,The Bucks County Massacre,Creepy Film Productions,0
281957,The Revenant,Pink Machine,532950503
44211,Draquila - L'Italia che trema,Shree Venkatesh Films,0
347968,One Minute Time Machine,Wales Creative IP Fund,0
336845,Cleveland Abduction,Netherland Filmfund,0
136801,Back from Hell,Aria Films,0
68712,The Lazarus Papers,No Equal Entertainment,0
86215,The Cloth,Rotterdams Fonds voor de Film en Audiovisuele Media,0
19725,Carry On Columbus,Yeti Films,0
123389,Mr. Hush,Rebecca Productions,0
38963,Going by the Book,Cofimage 11,14961069
40127,Art of the Devil,RIDICULOUS Pictures,0
342765,Carte Blanche,Syfy,0
72589,3nity,China Film Group,0
71002,Slogan,Whitest Pouring Films,0
9878,The Boy in the Plastic Bubble,Lumina Films,0
302348,Allies,area japan,0
61527,Helena from the Wedding,Little More Co.,0
86000,Always,Mandalay Vision,0
49960,Kiss the Abyss,10th Hole Productions,0
294222,Mantervention,Gilbert Films,0
98068,Pilgrim Song,Saint Aire Production,0
98532,Sensation,Artist International,0
256040,Baahubali: The Beginning,Artist International Management,100000000
189019,La Fleur de l'âge,REF Productions,0
16808,Pokémon Ranger and the Temple of the Sea,Lynn-Romero Productions,0
97938,Heart of the Country,Premiere Productions,0
258305,Hunt for the Labyrinth Killer,Contra Film,0
292795,Yellowbird,Generator Entertainment,0
258614,Pantani: The Accidental Death of a Cyclist,La Cecilia,0
284286,Learning to Drive,Lyric International,3447633
