id,original_language,title_lenguage,runtime,release_year,title_time,title,franquicia,revenue,title_pais,country_name,title_productoras,name_companies,revenue_productoras,title_director,release_date,budget,revenue_director,return,Nombre Director
228426,ja,Jellyfish Eyes,101,2013,Jellyfish Eyes,Jellyfish Eyes,Desconocida,0.0,Jellyfish Eyes,Japan,Jellyfish Eyes,Antena 3 Films / Cangrejo Films,0,Jellyfish Eyes,2013-04-23,0.0,0.0,0.0,Takashi Murakami
52736,en,Hardbodies,88,1984,Hardbodies,Hardbodies,Desconocida,0.0,Hardbodies,United States of America,Hardbodies,MGN Filmes,0,Hardbodies,1984-05-04,0.0,0.0,0.0,Mark Griffiths
54424,tr,Majority,111,2010,Majority,Majority,Desconocida,0.0,Majority,Turkey,Majority,Asegarce Zinema,0,Majority,2010-01-10,0.0,0.0,0.0,Seren Yüce
124611,tr,Time to Love,89,1965,Time to Love,Time to Love,Desconocida,0.0,Time to Love,Turkey,Time to Love,Trionfalcine,0,Time to Love,1965-10-09,0.0,0.0,0.0,Metin Erksan
270336,en,The Angel of Vengeance - The Female Hamlet,86,1977,The Angel of Vengeance - The Female Hamlet,The Angel of Vengeance - The Female Hamlet,Desconocida,0.0,The Angel of Vengeance - The Female Hamlet,Turkey,The Angel of Vengeance - The Female Hamlet,Guión Producciones Cinematográficas,0,The Angel of Vengeance - The Female Hamlet,1977-01-01,0.0,0.0,0.0,Metin Erksan
270409,en,Suçlular aramizda,98,1964,Suçlular aramizda,Suçlular aramizda,Desconocida,0.0,Suçlular aramizda,Turkey,Suçlular aramizda,Suevia Films - Cesáreo González,0,Suçlular aramizda,1964-12-07,0.0,0.0,0.0,Metin Erksan
138767,en,Room 514,90,2012,Room 514,Room 514,Desconocida,0.0,Room 514,,Room 514,Feel Films,0,Room 514,2012-10-12,0.0,0.0,0.0,Sharon Bar-Ziv
254023,en,The Humbling,112,2014,The Humbling,The Humbling,Desconocida,0.0,The Humbling,United States of America,The Humbling,Taking a Line for a Walk Productions,0,The Humbling,2014-03-26,2000000.0,0.0,0.0,Barry Levinson
131739,ja,"Isoroku Yamamoto, the Commander-in-Chief of the Combined Fleet",135,2011,"Isoroku Yamamoto, the Commander-in-Chief of the Combined Fleet","Isoroku Yamamoto, the Commander-in-Chief of the Combined Fleet",Desconocida,0.0,"Isoroku Yamamoto, the Commander-in-Chief of the Combined Fleet",Japan,"Isoroku Yamamoto, the Commander-in-Chief of the Combined Fleet",Powercorp,0,"Isoroku Yamamoto, the Commander-in-Chief of the Combined Fleet",2011-12-23,0.0,0.0,0.0,Izuru Narushima
44664,en,Reckless Kelly,103,1994,Reckless Kelly,Reckless Kelly,Desconocida,0.0,Reckless Kelly,United States of America,Reckless Kelly,Smoke House,0,Reckless Kelly,1994-05-04,0.0,0.0,0.0,Yahoo Serious
264763,en,Regarding Susan Sontag,101,2014,Regarding Susan Sontag,Regarding Susan Sontag,Desconocida,0.0,Regarding Susan Sontag,United States of America,Regarding Susan Sontag,Grand Allure Entertainment,0,Regarding Susan Sontag,2014-04-20,0.0,0.0,0.0,Nancy Kates
293126,en,Terror at the Mall,60,2014,Terror at the Mall,Terror at the Mall,Desconocida,0.0,Terror at the Mall,,Terror at the Mall,Megafilm,0,Terror at the Mall,2014-09-15,0.0,0.0,0.0,Dan Reed
46836,en,Willy/Milly,86,1986,Willy/Milly,Willy/Milly,Desconocida,235262.0,Willy/Milly,,Willy/Milly,Acolyte Films,235262,Willy/Milly,1986-11-14,0.0,235262.0,0.0,Paul Schneider
300690,en,Lily & Kat,89,2015,Lily & Kat,Lily & Kat,Desconocida,0.0,Lily & Kat,,Lily & Kat,Cuban State Film,0,Lily & Kat,2015-03-20,0.0,0.0,0.0,Micael Preysler
177354,en,Stud Life,91,2012,Stud Life,Stud Life,Desconocida,0.0,Stud Life,United Kingdom,Stud Life,Jaffe / Braunstein Enterprise,0,Stud Life,2012-03-22,0.0,0.0,0.0,Campbell X
27200,en,Sherlock Holmes in New York,100,1976,Sherlock Holmes in New York,Sherlock Holmes in New York,Desconocida,0.0,Sherlock Holmes in New York,,Sherlock Holmes in New York,James Cruze Productions,0,Sherlock Holmes in New York,1976-10-18,0.0,0.0,0.0,Boris Sagal
26447,en,3:15,86,1985,3:15,3:15,Desconocida,0.0,3:15,United States of America,3:15,Thriller,0,3:15,1985-01-31,0.0,0.0,0.0,Larry Gross
58507,it,The Check Is in the Mail...,83,1986,The Check Is in the Mail...,The Check Is in the Mail...,Desconocida,0.0,The Check Is in the Mail...,United States of America,The Check Is in the Mail...,Alcina Pictures,0,The Check Is in the Mail...,1986-01-01,0.0,0.0,0.0,Joan Darling
98103,en,Summer Job,92,1989,Summer Job,Summer Job,Desconocida,0.0,Summer Job,,Summer Job,Imagenation Abu Dhabi FZ,0,Summer Job,1989-03-03,0.0,0.0,0.0,Paul Madden
101968,en,An Insignificant Harvey,79,2011,An Insignificant Harvey,An Insignificant Harvey,Desconocida,0.0,An Insignificant Harvey,Canada,An Insignificant Harvey,Eagle Vision Media Group,0,An Insignificant Harvey,2011-10-07,0.0,0.0,0.0,Jeff Kopas
15029,en,The Whoopee Boys,88,1986,The Whoopee Boys,The Whoopee Boys,Desconocida,0.0,The Whoopee Boys,United States of America,The Whoopee Boys,Maximum Film International,0,The Whoopee Boys,1986-08-22,0.0,0.0,0.0,John Byrum
151370,en,Crash Course,95,1988,Crash Course,Crash Course,Desconocida,0.0,Crash Course,United States of America,Crash Course,R.A. Abdoo & Co.,0,Crash Course,1988-01-18,0.0,0.0,0.0,Oz Scott
54803,en,The Beach Girls,91,1982,The Beach Girls,The Beach Girls,Desconocida,0.0,The Beach Girls,United States of America,The Beach Girls,Rotana Studios,0,The Beach Girls,1982-03-26,0.0,0.0,0.0,Bud Townsend
210777,en,Tell Me a Riddle,90,1980,Tell Me a Riddle,Tell Me a Riddle,Desconocida,0.0,Tell Me a Riddle,United States of America,Tell Me a Riddle,Showtime Arabia,0,Tell Me a Riddle,1980-12-15,0.0,0.0,0.0,Lee Grant
117512,en,Goin' All the Way!,85,1982,Goin' All the Way!,Goin' All the Way!,Desconocida,0.0,Goin' All the Way!,,Goin' All the Way!,Violet Jabara Foundation,0,Goin' All the Way!,1982-11-11,0.0,0.0,0.0,Robert Freeman
83706,zh,The Viral Factor,122,2012,The Viral Factor,The Viral Factor,Desconocida,0.0,The Viral Factor,Hong Kong,The Viral Factor,Parallel Zide,0,The Viral Factor,2012-01-19,0.0,0.0,0.0,Dante Lam
190913,en,Screen Test,0,1985,Screen Test,Screen Test,Desconocida,0.0,Screen Test,,Screen Test,Burnside Distribution Company,0,Screen Test,1985-08-09,0.0,0.0,0.0,Sam Auster
268523,fr,Nice and Easy,93,2014,Nice and Easy,Nice and Easy,Desconocida,0.0,Nice and Easy,France,Nice and Easy,Media World,0,Nice and Easy,2014-05-07,0.0,0.0,0.0,Benjamin Guedj
58411,en,Cannibal Girls,84,1973,Cannibal Girls,Cannibal Girls,Desconocida,0.0,Cannibal Girls,Canada,Cannibal Girls,Blaustein-Baroda,0,Cannibal Girls,1973-04-01,0.0,0.0,0.0,Ivan Reitman
30467,en,Virgin High,90,1991,Virgin High,Virgin High,Desconocida,0.0,Virgin High,United States of America,Virgin High,Filmena,0,Virgin High,1991-01-23,0.0,0.0,0.0,Richard Gabai
251419,en,Senior Week,98,1988,Senior Week,Senior Week,Desconocida,0.0,Senior Week,,Senior Week,Focus Features International (FFI),0,Senior Week,1988-08-01,0.0,0.0,0.0,Stuart A. Goldman
151141,en,Malibu Hot Summer,90,1981,Malibu Hot Summer,Malibu Hot Summer,Desconocida,0.0,Malibu Hot Summer,,Malibu Hot Summer,Company K Movie Asset Fund No. 1,0,Malibu Hot Summer,1981-01-01,0.0,0.0,0.0,Richard Brander
181801,en,Hot Splash,89,1988,Hot Splash,Hot Splash,Desconocida,0.0,Hot Splash,,Hot Splash,Green Non-Life Insurance Company,0,Hot Splash,1988-05-19,0.0,0.0,0.0,James Ingrassia
31448,en,The Invisible Kid,95,1988,The Invisible Kid,The Invisible Kid,Desconocida,0.0,The Invisible Kid,,The Invisible Kid,MVP Capital Culture Investment Fund,0,The Invisible Kid,1988-01-01,0.0,0.0,0.0,Avery Crounse
51743,en,Stewardess School,89,1986,Stewardess School,Stewardess School,Desconocida,0.0,Stewardess School,United States of America,Stewardess School,MeniThings LLC,0,Stewardess School,1986-08-01,0.0,0.0,0.0,Ken Blancato
90888,en,Monster High,84,1989,Monster High,Monster High,Desconocida,0.0,Monster High,,Monster High,Anagram,0,Monster High,1989-12-20,0.0,0.0,0.0,Rudy Poe
29611,en,Sole Survivor,85,1983,Sole Survivor,Sole Survivor,Desconocida,0.0,Sole Survivor,United States of America,Sole Survivor,Stuber Productions,0,Sole Survivor,1983-12-01,350000.0,0.0,0.0,Thom Eberhardt
283703,ru,The Postman's White Nights,90,2014,The Postman's White Nights,The Postman's White Nights,Desconocida,0.0,The Postman's White Nights,Russia,The Postman's White Nights,Camp / Thompson Pictures,0,The Postman's White Nights,2014-10-14,0.0,0.0,0.0,Andrei Konchalovsky
248808,en,Crisis Hotline: Veterans Press 1,40,2013,Crisis Hotline: Veterans Press 1,Crisis Hotline: Veterans Press 1,Desconocida,0.0,Crisis Hotline: Veterans Press 1,United States of America,Crisis Hotline: Veterans Press 1,Traveling Film Productions,0,Crisis Hotline: Veterans Press 1,2013-11-11,0.0,0.0,0.0,Ellen Goosenberg Kent
10146,de,Men...,95,1985,Men...,Men...,Desconocida,0.0,Men...,Germany,Men...,Screen Australia,0,Men...,1985-12-19,0.0,0.0,0.0,Doris Dörrie
269148,fr,Samba,118,2014,Samba,Samba,Desconocida,151530.0,Samba,France,Samba,Jan Chapman Pictures,151530,Samba,2014-10-15,20000000.0,151530.0,0.0075765,Eric Toledano
111149,en,Rafferty and the Gold Dust Twins,91,1975,Rafferty and the Gold Dust Twins,Rafferty and the Gold Dust Twins,Desconocida,0.0,Rafferty and the Gold Dust Twins,United States of America,Rafferty and the Gold Dust Twins,Motion Picture Investors,0,Rafferty and the Gold Dust Twins,1975-02-02,0.0,0.0,0.0,Dick Richards
156329,en,The Mad Genius,81,1931,The Mad Genius,The Mad Genius,Desconocida,0.0,The Mad Genius,United States of America,The Mad Genius,Banque Populaire Images 4,0,The Mad Genius,1931-11-07,0.0,0.0,0.0,Michael Curtiz
117514,en,Beach Balls,77,1988,Beach Balls,Beach Balls,Desconocida,0.0,Beach Balls,,Beach Balls,20th Century Fox de Argentina,0,Beach Balls,1988-05-01,0.0,0.0,0.0,Joe Ritter
129332,en,Party Camp,96,1987,Party Camp,Party Camp,Desconocida,0.0,Party Camp,United States of America,Party Camp,Solana Films,0,Party Camp,1987-06-19,0.0,0.0,0.0,Gary Graver
29819,en,Summer Camp,85,1979,Summer Camp,Summer Camp,Desconocida,0.0,Summer Camp,United States of America,Summer Camp,lake city productions,0,Summer Camp,1979-06-01,0.0,0.0,0.0,Chuck Vincent
89931,en,Oddballs,91,1984,Oddballs,Oddballs,Desconocida,0.0,Oddballs,Canada,Oddballs,Centerstage Productions,0,Oddballs,1984-04-06,0.0,0.0,0.0,Miklós Lente
38916,en,Modern Girls,84,1986,Modern Girls,Modern Girls,Desconocida,0.0,Modern Girls,United States of America,Modern Girls,Swift Productions,0,Modern Girls,1986-11-07,0.0,0.0,0.0,Jerry Kramer
214827,en,Body Waves,80,1992,Body Waves,Body Waves,Desconocida,0.0,Body Waves,,Body Waves,Mayfair Productions Inc.,0,Body Waves,1992-05-26,0.0,0.0,0.0,P.J. Pesce
56379,it,Beach House,106,1977,Beach House,Beach House,Desconocida,0.0,Beach House,Italy,Beach House,Produzioni Atlas Consorziate (P.A.C.),0,Beach House,1977-10-27,0.0,0.0,0.0,Sergio Citti
29108,en,Gregory's Two Girls,116,1999,Gregory's Two Girls,Gregory's Two Girls,Desconocida,0.0,Gregory's Two Girls,Germany,Gregory's Two Girls,Jerkschool Productions,0,Gregory's Two Girls,1999-10-15,0.0,0.0,0.0,Bill Forsyth
29108,en,Gregory's Two Girls,116,1999,Gregory's Two Girls,Gregory's Two Girls,Desconocida,0.0,Gregory's Two Girls,United Kingdom,Gregory's Two Girls,Jerkschool Productions,0,Gregory's Two Girls,1999-10-15,0.0,0.0,0.0,Bill Forsyth
47946,en,Body Rock,93,1984,Body Rock,Body Rock,Desconocida,0.0,Body Rock,,Body Rock,Copacabana Filmes,0,Body Rock,1984-09-28,0.0,0.0,0.0,Marcelo Epstein
202337,en,Welcome to 18,91,1986,Welcome to 18,Welcome to 18,Desconocida,0.0,Welcome to 18,United States of America,Welcome to 18,Engine Film Group,0,Welcome to 18,1986-04-18,0.0,0.0,0.0,Terry Carr
52894,en,Thunder Alley,111,1985,Thunder Alley,Thunder Alley,Desconocida,0.0,Thunder Alley,United States of America,Thunder Alley,Compagnie Commerciale Française Cinématographique (CCFC),0,Thunder Alley,1985-08-01,0.0,0.0,0.0,J.S. Cardone
242575,en,"Guten Tag, Ramón",119,2013,"Guten Tag, Ramón","Guten Tag, Ramón",Desconocida,0.0,"Guten Tag, Ramón",Mexico,"Guten Tag, Ramón",Stera Films,0,"Guten Tag, Ramón",2013-10-18,4000000.0,0.0,0.0,Jorge Ramírez Suárez
242575,en,"Guten Tag, Ramón",119,2013,"Guten Tag, Ramón","Guten Tag, Ramón",Desconocida,0.0,"Guten Tag, Ramón",Germany,"Guten Tag, Ramón",Stera Films,0,"Guten Tag, Ramón",2013-10-18,4000000.0,0.0,0.0,Jorge Ramírez Suárez
81894,en,Getting It On,96,1983,Getting It On,Getting It On,Desconocida,0.0,Getting It On,United States of America,Getting It On,Guru Dutt Films Pvt. Ltd.,0,Getting It On,1983-08-01,0.0,0.0,0.0,William Olsen
54118,en,Night School,88,1981,Night School,Night School,Desconocida,0.0,Night School,United States of America,Night School,Films Domireew,0,Night School,1981-01-07,0.0,0.0,0.0,Ken Hughes
72178,en,One Night Only,87,1986,One Night Only,One Night Only,Desconocida,0.0,One Night Only,,One Night Only,Ste. Me. Production du Senegal,0,One Night Only,1986-01-06,0.0,0.0,0.0,Timothy Bond
107287,es,Anna and the Wolves,102,1973,Anna and the Wolves,Anna and the Wolves,Desconocida,0.0,Anna and the Wolves,Spain,Anna and the Wolves,Forces et voix de la France,0,Anna and the Wolves,1973-06-04,0.0,0.0,0.0,Carlos Saura
77850,en,School Spirit,90,1985,School Spirit,School Spirit,Desconocida,0.0,School Spirit,United States of America,School Spirit,Sahara One Motion Pictures,0,School Spirit,1985-10-30,0.0,0.0,0.0,Alan Holleb
105246,en,Basic Training,88,1985,Basic Training,Basic Training,Desconocida,0.0,Basic Training,United States of America,Basic Training,Diamond Docs,0,Basic Training,1985-11-01,0.0,0.0,0.0,Andrew Sugerman
71697,en,Ghost Chase,90,1987,Ghost Chase,Ghost Chase,Desconocida,0.0,Ghost Chase,United States of America,Ghost Chase,Fish Films,0,Ghost Chase,1987-06-25,0.0,0.0,0.0,Roland Emmerich
89909,en,Under the Boardwalk,102,1989,Under the Boardwalk,Under the Boardwalk,Desconocida,147542.0,Under the Boardwalk,United States of America,Under the Boardwalk,Oceanic Preservation Society,147542,Under the Boardwalk,1989-04-14,0.0,147542.0,0.0,Fritz Kiersch
37582,en,Sleeping Dogs,98,1977,Sleeping Dogs,Sleeping Dogs,Desconocida,0.0,Sleeping Dogs,New Zealand,Sleeping Dogs,Lucky Monkey Pictures,0,Sleeping Dogs,1977-10-06,0.0,0.0,0.0,Roger Donaldson
167221,it,Long Live Freedom,94,2013,Long Live Freedom,Long Live Freedom,Desconocida,48125.0,Long Live Freedom,Italy,Long Live Freedom,Gremi Film Production,48125,Long Live Freedom,2013-02-13,5000000.0,48125.0,0.009625,Roberto Andò
229328,en,Electricity,96,2014,Electricity,Electricity,Desconocida,0.0,Electricity,United Kingdom,Electricity,Double Edge Films,0,Electricity,2014-12-12,0.0,0.0,0.0,Bryn Higgins
283708,fr,Far from Men,110,2014,Far from Men,Far from Men,Desconocida,0.0,Far from Men,France,Far from Men,NTV,0,Far from Men,2014-08-30,7700000.0,0.0,0.0,David Oelhoffen
253639,en,And the Oscar Goes To...,100,2014,And the Oscar Goes To...,And the Oscar Goes To...,Desconocida,0.0,And the Oscar Goes To...,United States of America,And the Oscar Goes To...,Horipro,0,And the Oscar Goes To...,2014-02-02,0.0,0.0,0.0,Rob Epstein
323016,fi,Armi Alive!,84,2015,Armi Alive!,Armi Alive!,Desconocida,0.0,Armi Alive!,,Armi Alive!,J Storm,0,Armi Alive!,2015-03-20,0.0,0.0,0.0,Jörn Donner
74087,it,Death Carries a Cane,84,1973,Death Carries a Cane,Death Carries a Cane,Desconocida,0.0,Death Carries a Cane,Italy,Death Carries a Cane,Leomax Entertainment,0,Death Carries a Cane,1973-01-05,0.0,0.0,0.0,Maurizio Pradeaux
74087,it,Death Carries a Cane,84,1973,Death Carries a Cane,Death Carries a Cane,Desconocida,0.0,Death Carries a Cane,Spain,Death Carries a Cane,Leomax Entertainment,0,Death Carries a Cane,1973-01-05,0.0,0.0,0.0,Maurizio Pradeaux
10370,de,Premutos: Lord of the Living Dead,106,1997,Premutos: Lord of the Living Dead,Premutos: Lord of the Living Dead,Desconocida,0.0,Premutos: Lord of the Living Dead,Germany,Premutos: Lord of the Living Dead,Carbunkle Cartoons,0,Premutos: Lord of the Living Dead,1997-01-01,150000.0,0.0,0.0,Olaf Ittenbach
53670,en,Say Nothing,94,2001,Say Nothing,Say Nothing,Desconocida,0.0,Say Nothing,Canada,Say Nothing,Little Sam Films,0,Say Nothing,2001-08-01,0.0,0.0,0.0,Allan Moyle
180418,es,15 Years and One Day,96,2013,15 Years and One Day,15 Years and One Day,Desconocida,0.0,15 Years and One Day,Spain,15 Years and One Day,Ludovico Technique,0,15 Years and One Day,2013-06-07,0.0,0.0,0.0,Gracia Querejeta
229182,en,The Harvest,104,2013,The Harvest,The Harvest,Desconocida,0.0,The Harvest,United States of America,The Harvest,Rye Road Productions,0,The Harvest,2013-10-19,0.0,0.0,0.0,John McNaughton
321678,fi,PMMP – Life is Right Here,83,2015,PMMP – Life is Right Here,PMMP – Life is Right Here,Desconocida,0.0,PMMP – Life is Right Here,Finland,PMMP – Life is Right Here,Babe Ruthless Productions,0,PMMP – Life is Right Here,2015-01-31,0.0,0.0,0.0,Arto Tuohimaa
253303,en,Buzzard,97,2015,Buzzard,Buzzard,Desconocida,13684.0,Buzzard,United States of America,Buzzard,Lin Pictures,13684,Buzzard,2015-03-06,0.0,13684.0,0.0,Joel Potrykus
32901,en,Mine,80,2009,Mine,Mine,Desconocida,0.0,Mine,United States of America,Mine,1821 Pictures,0,Mine,2009-03-01,0.0,0.0,0.0,Geralyn Pezanoski
312316,en,The Elevator: Three Minutes Can Change Your Life,93,2013,The Elevator: Three Minutes Can Change Your Life,The Elevator: Three Minutes Can Change Your Life,Desconocida,0.0,The Elevator: Three Minutes Can Change Your Life,Italy,The Elevator: Three Minutes Can Change Your Life,Samsara Films,0,The Elevator: Three Minutes Can Change Your Life,2013-01-30,0.0,0.0,0.0,Massimo Coglitore
145474,en,The Invisible Men,60,2012,The Invisible Men,The Invisible Men,Desconocida,0.0,The Invisible Men,,The Invisible Men,Top Shelf Productions,0,The Invisible Men,2012-01-01,0.0,0.0,0.0,Yariv Mozer
19306,da,At World's End,99,2009,At World's End,At World's End,Desconocida,0.0,At World's End,Denmark,At World's End,Melee Entertainment,0,At World's End,2009-10-09,0.0,0.0,0.0,Tomas Villum Jensen
270654,en,Parts Per Billion,139,2014,Parts Per Billion,Parts Per Billion,Desconocida,15000000.0,Parts Per Billion,United States of America,Parts Per Billion,Next Day Air Productions,15000000,Parts Per Billion,2014-03-25,500000.0,15000000.0,30.0,Brian Horiuchi
269776,fr,Alléluia,93,2014,Alléluia,Alléluia,Desconocida,0.0,Alléluia,Belgium,Alléluia,Secret Society Films,0,Alléluia,2014-05-14,3673315.0,0.0,0.0,Fabrice Du Welz
269776,fr,Alléluia,93,2014,Alléluia,Alléluia,Desconocida,0.0,Alléluia,France,Alléluia,Secret Society Films,0,Alléluia,2014-05-14,3673315.0,0.0,0.0,Fabrice Du Welz
134693,en,Heathens and Thieves,0,2012,Heathens and Thieves,Heathens and Thieves,Desconocida,0.0,Heathens and Thieves,United States of America,Heathens and Thieves,McMurdo (Canada) Productions,0,Heathens and Thieves,2012-08-01,0.0,0.0,0.0,Megan Peterson
92716,en,The Maltese Bippy,92,1969,The Maltese Bippy,The Maltese Bippy,Desconocida,0.0,The Maltese Bippy,United States of America,The Maltese Bippy,Ciné@,0,The Maltese Bippy,1969-06-18,0.0,0.0,0.0,Norman Panama
45679,en,The System,90,1953,The System,The System,Desconocida,0.0,The System,United States of America,The System,Soficapital,0,The System,1953-04-18,0.0,0.0,0.0,Lewis Seiler
20036,en,The Prince & Me: A Royal Honeymoon,92,2008,The Prince & Me: A Royal Honeymoon,The Prince & Me: A Royal Honeymoon,Desconocida,0.0,The Prince & Me: A Royal Honeymoon,United States of America,The Prince & Me: A Royal Honeymoon,Cofinova 5,0,The Prince & Me: A Royal Honeymoon,2008-10-28,0.0,0.0,0.0,Catherine Cyran
165321,en,Way Beyond Weight,83,2012,Way Beyond Weight,Way Beyond Weight,Desconocida,0.0,Way Beyond Weight,Brazil,Way Beyond Weight,Films Distribution,0,Way Beyond Weight,2012-09-01,0.0,0.0,0.0,Estela Renner
28855,en,The Return of Count Yorga,97,1971,The Return of Count Yorga,The Return of Count Yorga,Desconocida,0.0,The Return of Count Yorga,United States of America,The Return of Count Yorga,First National Productions,0,The Return of Count Yorga,1971-08-18,0.0,0.0,0.0,Bob Kelljan
260310,ru,Space Dogs 2,90,2014,Space Dogs 2,Space Dogs 2,Desconocida,0.0,Space Dogs 2,Russia,Space Dogs 2,Mezhrabpom-Rus,0,Space Dogs 2,2014-02-06,6000000.0,0.0,0.0,Inna Evlannikova
248087,ja,The Eternal Zero,144,2013,The Eternal Zero,The Eternal Zero,Desconocida,84500000.0,The Eternal Zero,Japan,The Eternal Zero,Shree Ashtavinayak Cinevision Ltd,84500000,The Eternal Zero,2013-12-20,0.0,84500000.0,0.0,Takashi Yamazaki
289720,en,Outcast,98,2014,Outcast,Outcast,Desconocida,0.0,Outcast,China,Outcast,Handmade International,0,Outcast,2014-09-26,25000000.0,0.0,0.0,Nick Powell
289720,en,Outcast,98,2014,Outcast,Outcast,Desconocida,0.0,Outcast,France,Outcast,Handmade International,0,Outcast,2014-09-26,25000000.0,0.0,0.0,Nick Powell
289720,en,Outcast,98,2014,Outcast,Outcast,Desconocida,0.0,Outcast,United States of America,Outcast,Handmade International,0,Outcast,2014-09-26,25000000.0,0.0,0.0,Nick Powell
282631,ko,The Admiral: Roaring Currents,126,2014,The Admiral: Roaring Currents,The Admiral: Roaring Currents,Desconocida,112156811.0,The Admiral: Roaring Currents,South Korea,The Admiral: Roaring Currents,Altitude Entertainment,112156811,The Admiral: Roaring Currents,2014-07-30,9500000.0,112156811.0,11.805980105263158,Kim Han-min
96337,en,Zandy's Bride,116,1974,Zandy's Bride,Zandy's Bride,Desconocida,0.0,Zandy's Bride,United States of America,Zandy's Bride,Skogland Films,0,Zandy's Bride,1974-05-19,0.0,0.0,0.0,Jan Troell
55044,en,Cisco Pike,95,1972,Cisco Pike,Cisco Pike,Desconocida,0.0,Cisco Pike,United States of America,Cisco Pike,Northern Ireland Screen,0,Cisco Pike,1972-01-14,0.0,0.0,0.0,Bill L. Norton
85644,en,Riot,96,1969,Riot,Riot,Desconocida,0.0,Riot,United States of America,Riot,Grove Media Finance,0,Riot,1969-01-15,0.0,0.0,0.0,Buzz Kulik
49823,en,The Lightship,89,1986,The Lightship,The Lightship,Desconocida,0.0,The Lightship,United States of America,The Lightship,Hollywoodmade,0,The Lightship,1986-09-26,0.0,0.0,0.0,Jerzy Skolimowski
154276,en,The Stone Boy,91,1984,The Stone Boy,The Stone Boy,Desconocida,0.0,The Stone Boy,United States of America,The Stone Boy,Lazennec et Associés,0,The Stone Boy,1984-04-04,0.0,0.0,0.0,Christopher Cain
241939,en,Threshold,97,1981,Threshold,Threshold,Desconocida,0.0,Threshold,Canada,Threshold,Malvarrosa Media,0,Threshold,1981-09-19,0.0,0.0,0.0,Richard Pearce
246654,en,Géraldine,9,2000,Géraldine,Géraldine,Desconocida,0.0,Géraldine,France,Géraldine,Lolita films,0,Géraldine,2000-01-01,0.0,0.0,0.0,Arthur de Pins
12697,de,Laura's Star,75,2004,Laura's Star,Laura's Star,Lauras Stern,0.0,Laura's Star,Germany,Laura's Star,Projektions-AG Union (PAGU),0,Laura's Star,2004-09-19,0.0,0.0,0.0,Piet De Rycker
52333,en,Astral City: A Spiritual Journey,109,2010,Astral City: A Spiritual Journey,Astral City: A Spiritual Journey,Desconocida,0.0,Astral City: A Spiritual Journey,Brazil,Astral City: A Spiritual Journey,Lindberg/Kristensen Film,0,Astral City: A Spiritual Journey,2010-05-10,0.0,0.0,0.0,Wagner de Assis
45873,fr,Cannabis,95,1970,Cannabis,Cannabis,Desconocida,0.0,Cannabis,Italy,Cannabis,Cofimage 2,0,Cannabis,1970-09-02,0.0,0.0,0.0,Pierre Koralnik
45873,fr,Cannabis,95,1970,Cannabis,Cannabis,Desconocida,0.0,Cannabis,France,Cannabis,Cofimage 2,0,Cannabis,1970-09-02,0.0,0.0,0.0,Pierre Koralnik
45873,fr,Cannabis,95,1970,Cannabis,Cannabis,Desconocida,0.0,Cannabis,Germany,Cannabis,Cofimage 2,0,Cannabis,1970-09-02,0.0,0.0,0.0,Pierre Koralnik
295592,en,Monkey Kingdom,81,2015,Monkey Kingdom,Monkey Kingdom,Desconocida,16661077.0,Monkey Kingdom,Sri Lanka,Monkey Kingdom,Wild Things Productions,16661077,Monkey Kingdom,2015-04-17,0.0,16661077.0,0.0,Mark Linfield
114003,en,Jersey Shore Shark Attack,86,2012,Jersey Shore Shark Attack,Jersey Shore Shark Attack,Desconocida,0.0,Jersey Shore Shark Attack,United States of America,Jersey Shore Shark Attack,Allfilm,0,Jersey Shore Shark Attack,2012-06-09,0.0,0.0,0.0,John Shepphird
128207,en,Ship of Theseus,143,2012,Ship of Theseus,Ship of Theseus,Desconocida,0.0,Ship of Theseus,India,Ship of Theseus,Tsentr Natsionalnogo Filma,0,Ship of Theseus,2012-09-06,0.0,0.0,0.0,Anand Gandhi
28904,en,The Dog Who Saved Christmas,112,2009,The Dog Who Saved Christmas,The Dog Who Saved Christmas,Desconocida,0.0,The Dog Who Saved Christmas,United States of America,The Dog Who Saved Christmas,Chitrakalpa,0,The Dog Who Saved Christmas,2009-11-09,0.0,0.0,0.0,Michael Feifer
194883,fi,Indebted,95,2013,Indebted,Indebted,Desconocida,0.0,Indebted,,Indebted,Sunchild Productions,0,Indebted,2013-05-23,0.0,0.0,0.0,Marton Jelinko
297702,en,Gutshot Straight,89,2014,Gutshot Straight,Gutshot Straight,Desconocida,0.0,Gutshot Straight,United States of America,Gutshot Straight,Saigon1515 Productions,0,Gutshot Straight,2014-10-11,0.0,0.0,0.0,Justin Steele
250756,en,Lambert & Stamp,120,2015,Lambert & Stamp,Lambert & Stamp,Desconocida,0.0,Lambert & Stamp,,Lambert & Stamp,Les Productions Jacques Roitfeld,0,Lambert & Stamp,2015-04-03,0.0,0.0,0.0,James D. Cooper
132342,es,The Liberator,119,2013,The Liberator,The Liberator,Desconocida,0.0,The Liberator,Spain,The Liberator,S. Benjamin Fisz Productions,0,The Liberator,2013-09-09,50000000.0,0.0,0.0,Alberto Arvelo Mendoza
132342,es,The Liberator,119,2013,The Liberator,The Liberator,Desconocida,0.0,The Liberator,Venezuela,The Liberator,S. Benjamin Fisz Productions,0,The Liberator,2013-09-09,50000000.0,0.0,0.0,Alberto Arvelo Mendoza
